ky,q,shat,electron_dens_gradient,beta,electron_nu,electron_temp_gradient,mode_frequency,growth_rate,freq_std,growth_std,elec_es_flux,elec_em_flux,ion_es_flux,ion_em_flux,converged,mtm,ftime,nsteps,tearing,frequency_ratio
0.427987692,3.69042932,2.777011363,2.390168392,0.29292583,0.097082214,3.299266721,1.322207769,0.097137956,0.379480072,0.12953449,-0.00027097,0.000659171,0.000116922,4.97E-05,1,0,1599.6,79980,0.011186359,-0.764730429
0.745674075,8.781212411,3.189113319,2.599979281,0.110506226,0.023873618,1.07566322,-3.075182667,-0.03899308,1.869193287,0.044319445,-1.27E-05,0.00070429,-1.23E-05,0.000925907,1,1,1599.6,79980,0.058206286,1.314301816
0.355877985,6.810846877,4.206454091,0.14196487,0.247072448,0.053567159,2.391191257,-0.537549894,0.031320404,1.96E-06,6.92E-07,-1.65E-05,0.048247296,6.96E-07,2.76E-05,1,1,89.76,4500,0.694741793,1.129286725
0.293605854,4.981371666,1.605083312,3.503698084,0.016868394,0.074649229,5.348805688,1.337519156,-0.185270465,0.575428395,0.011322137,3.32E-05,0.019489731,-6.38E-07,0.000143804,1,0,1599.6,79980,0.584718729,-0.737361234
0.598954407,6.616039703,2.498752407,1.519440431,0.200304287,0.048108847,3.131906033,-1.960061296,0.012841048,1.04E-05,3.57E-05,-2.16E-05,0.059117441,1.66E-06,8.96E-05,1,1,99.18,4980,0.405305766,1.060633488
0.856415304,7.784267339,0.103136476,3.561820026,0.185071007,0.03975391,5.966435867,-5.825826155,0.193214858,1.958522302,0.045903285,2.27E-05,0.014093087,7.59E-07,2.77E-06,1,0,84.2,4230,0.090553731,1.039347873
0.036881605,2.61204163,0.918897092,1.421241683,0.069302684,0.063081439,2.696673899,-0.119043427,0.0048412,1.54E-09,1.14E-08,4.02E-07,3.54E-05,4.36E-08,3.45E-07,1,1,66.1,3330,0.331929906,1.165418499
0.986637303,5.593193377,4.35683399,2.485779048,0.125851068,0.013914404,3.904828276,-3.554399579,-0.02964344,0.444753878,0.025328843,7.66E-05,-0.005945626,9.84E-05,0.000200429,1,1,1599.6,79980,0.055668294,0.811713026
0.539854759,8.762886425,2.053708302,5.074553281,0.054256901,0.006258014,5.514122186,-2.339382314,-0.016412721,1.413301513,0.001799162,0.000199201,-0.003604812,0.000423838,0.000410945,1,1,1599.6,79980,0.035720541,0.553315674
0.186286147,3.930804316,4.691102119,2.539874043,0.240307211,0.090333521,0.631044197,-0.537970735,0.007440091,1.75E-06,1.07E-05,1.07E-05,0.001098315,1.31E-06,7.51E-06,1,1,115.46,5790,0.691212672,1.011373856
0.79408233,2.411371635,2.626592973,0.081840732,0.080030091,0.032688455,1.979067642,-1.001524889,0.024535191,8.37E-05,0.001143791,9.42E-06,0.078277509,2.28E-08,4.39E-05,1,1,32.18,1620,0.969236295,1.177212561
0.405320082,2.076805404,4.132411235,4.316518205,0.029482661,0.00080494,5.673765854,2.330959639,0.166458367,0.336026965,4.62E-05,3.30E-05,0.030105821,-1.93E-07,6.49E-05,1,0,13.7,690,0.663215908,-0.803940769
0.512743386,4.04696434,3.261952351,1.858465976,0.177109112,0.070774918,4.3579026,-1.646107205,-0.002569061,1.85E-08,4.04E-08,9.07E-05,0.002282429,-5.53E-06,0.000126515,1,1,1599.6,79980,0.143329566,0.795159793
0.707248175,7.447318881,4.952986851,0.673629245,0.224417774,0.077139122,2.764665257,-1.860941607,0.217953151,1.89E-05,4.11E-05,-3.53E-05,0.090536464,5.46E-06,0.000202008,1,1,25.42,1290,0.280687437,1.279811045
0.316303556,5.913604555,2.69094438,3.131681883,0.058718411,0.044336358,1.433068254,-1.193301534,-0.014298128,0.523029544,3.61E-06,1.27E-05,0.015029557,3.14E-07,0.000196668,1,1,1599.6,79980,0.809570233,0.980362481
0.253970465,4.247981006,0.361412053,0.427097989,0.279653979,0.027911175,3.619036484,-0.57966039,0.073819485,5.92E-05,0.000134489,-2.39E-06,0.003914818,8.43E-08,2.89E-07,1,1,57.04,2880,0.615722201,1.020466938
0.575077307,6.148734391,0.70049577,4.596040899,0.086031046,0.051348042,0.713958651,3.385475199,-0.035354043,1.111792475,0.022094813,1.97E-05,-0.000610988,0.000221956,0.000644646,1,0,1599.6,79980,0.019498427,-1.188566006
0.467592155,8.105241833,1.686338528,2.060555467,0.232345315,0.021803096,2.109601071,-1.22215046,0.121266504,0.033209404,0.04072228,-4.70E-06,0.022512024,1.00E-06,1.81E-05,1,1,1599.6,79980,0.530044351,0.838976463
0.442770657,3.287998784,1.205451168,3.352053438,0.096352598,0.011063465,4.381711505,-0.348448343,-0.024261136,0.059375941,0.050295807,3.57E-05,-8.66E-05,2.69E-05,2.33E-05,1,0,1599.6,79980,0.001608878,0.141978246
0.584323018,4.80764496,1.565327565,0.816567988,0.261294755,0.065597964,5.780014627,2.879951846,-0.012724268,0.780359217,0.000599087,-2.70E-05,0.000269388,-5.85E-06,6.06E-05,1,0,255.5,12780,0.000683447,-1.32971756
0.635725345,8.419288388,0.481257547,1.669791329,0.287942252,0.08436784,1.450152077,-1.51471026,0.380897375,0.008635062,0.001970476,-6.96E-06,0.022987683,1.79E-06,9.92E-06,1,1,20.48,1050,0.269547453,0.994898038
0.341129924,5.451815306,4.524999812,1.934698041,0.195468583,0.035201174,5.060925545,-0.659157608,-0.093688173,0.141757618,0.084036661,4.28E-05,-0.000252497,1.25E-05,7.28E-06,1,0,1599.6,79980,0.021403459,0.432745287
0.697997593,3.482086197,2.888925906,4.392750661,0.048397107,0.092895902,3.72662594,-0.441499275,-0.132600448,0.131386497,0.070462225,-2.56E-05,-0.00041614,9.43E-05,-0.000171273,1,0,1599.6,79980,0.020597457,0.10110553
0.521990102,7.127849769,3.93559753,3.051867065,0.002567034,0.061642684,2.136070535,-2.212107288,0.02404928,1.338251874,0.027960656,1.06E-07,0.065558836,0.000268458,0.040407389,1,1,1330.26,66540,0.702575223,1.028624817
0.380497579,8.661134321,3.691179218,0.593814854,0.168821087,0.01656486,0.817546579,-0.502447696,0.068586325,0.000720948,0.000224455,-1.41E-05,0.012248859,1.49E-06,0.000129112,1,1,29.56,1500,0.25420895,1.317092865
0.801381134,8.982028524,4.570050524,3.775328304,0.2485952,0.046934487,4.512140244,-3.243836869,0.024287144,2.021664419,0.250695404,0.000498169,-0.008567091,0.001695676,-7.54E-06,1,0,1599.6,79980,0.008683735,0.671122614
0.122094085,3.597869748,3.850672491,1.25405952,0.136172336,0.073485526,1.26550754,-0.249299118,0.018514609,4.98E-05,9.88E-05,5.07E-06,0.000534703,-5.33E-07,1.13E-05,1,1,17.96,900,0.586566926,1.082174236
0.368743103,7.33032892,0.812013609,6.243114554,0.03533336,0.087442829,3.56680808,-3.031765693,0.000155395,0.518229886,1.65E-06,5.91E-05,0.011820013,1.09E-06,6.71E-05,1,1,174.86,8760,0.358615857,1.024340897
0.917061438,6.783595586,1.116917046,0.168704933,0.042386772,0.024257947,5.208613515,-0.839463829,0.386984602,0.007466202,0.003429744,-1.25E-05,0.225613913,5.84E-07,2.23E-05,1,1,53.56,2700,0.604990021,0.330104812
0.059760817,8.31709699,1.366147897,2.704132883,0.203439291,0.053949978,3.794554385,-0.291144602,0.033329947,0.151977378,0.000204859,3.25E-07,0.000332076,6.51E-09,4.39E-07,1,1,15.48,780,0.494151798,1.058769148
0.225683703,4.923778203,0.532329764,4.815498507,0.156121531,0.097477197,1.955277048,-1.363902388,0.010583391,0.621949896,8.40E-06,1.12E-05,0.001360437,1.73E-06,6.37E-06,1,1,94.78,4740,0.519873912,1.04320411
0.474337778,3.872770648,0.648022277,1.343209973,0.022850606,0.015726802,2.992901788,-0.154559619,-0.049642032,0.242731889,0.052999516,3.09E-05,-0.004171668,7.30E-05,-0.000681225,1,0,1599.6,79980,0.047683102,0.114747134
0.614909045,2.339695557,2.122756474,3.878638426,0.183755325,0.060910242,1.675383462,-2.753595957,0.047021638,1.312591377,4.02E-05,8.15E-05,0.011165268,-1.21E-06,6.43E-05,1,1,53.8,2700,0.454872824,0.949478499
0.058729681,3.329167579,3.295582538,6.100791823,0.101447237,0.001670966,0.56931912,0.218463448,0.007228479,0.080002384,0.013390064,2.40E-06,1.15E-07,-9.82E-06,1.18E-06,1,0,1599.6,79980,0.027743446,-0.582545081
0.309501514,7.511925378,1.403378,1.104422093,0.070172349,0.034375687,4.242216895,-1.139992757,0.178195232,0.000334225,7.05E-05,-1.33E-05,0.039113512,1.29E-06,1.48E-05,1,1,15.38,780,0.163928406,1.141926512
0.3718355,2.574610753,3.811046488,2.77393755,0.268351929,0.042981933,0.935485548,-1.194520675,0.018642341,3.54E-05,0.00015706,2.96E-05,0.005707608,-1.55E-08,3.63E-05,1,1,43.76,2190,0.732601465,0.990997675
0.729684259,4.530904492,3.602879212,0.315904128,0.126554614,0.085090769,2.36129656,-1.16615236,0.075698558,2.27E-05,6.00E-05,4.23E-05,0.087543006,2.61E-06,0.000192719,1,1,36.4,1830,0.804111066,1.067894594
0.552575893,7.712726988,4.608484359,2.251716843,0.079232871,0.066331939,3.522787829,-2.304007056,0.084724523,1.459447286,7.95E-05,2.75E-05,0.135877524,3.84E-06,0.000279632,1,1,27.48,1380,0.559749975,1.038988462
0.769661908,6.077000247,4.048891792,0.907705997,0.177749251,0.029799707,3.157622422,-2.938158976,-0.021139386,1.528018614,0.023628733,1.34E-05,-0.000160184,0.00012553,0.000433777,1,0,1599.6,79980,0.056974781,1.535266694
0.132673435,8.047155878,3.652747716,3.365758226,0.03082558,0.096750845,1.726782012,-0.568595821,-0.000795276,0.346633485,2.74E-11,-2.38E-06,0.005291996,1.26E-06,4.81E-05,1,1,1599.6,79980,0.881550225,1.013366818
0.090498446,4.210357482,4.40810105,4.082440672,0.057469094,0.053210293,5.380198667,-0.618900518,0.004899494,0.211018089,1.80E-05,5.55E-06,0.000342614,1.45E-08,3.22E-06,1,1,55.42,2790,0.271662731,1.009783211
0.948720091,2.676646617,2.928554242,1.624388033,0.223575347,0.02342637,3.965133907,-2.537518014,0.217415692,0.000223488,0.000462837,0.000249713,0.012763878,-2.41E-06,7.98E-05,1,1,16.12,810,0.203498741,0.741532711
0.43795951,8.807016684,4.36157336,5.50031802,0.199220288,0.057010044,1.494279371,-1.89510065,-0.021819578,1.130670101,0.011285193,0.000268684,-0.000647205,0.000436611,0.000128454,1,0,1599.6,79980,0.004232125,0.692619947
0.825669802,7.063041939,0.817054202,1.747820918,0.260045052,0.03194726,1.832381322,-2.224117849,0.302916358,0.002156562,0.000528466,-2.60E-05,0.05995646,1.69E-06,1.88E-05,1,1,22.4,1140,0.292679181,1.011149302
0.892777081,3.451397756,2.467024685,0.738537208,0.289284776,0.013186517,5.397973853,-1.940735493,0.024266332,9.39E-06,1.51E-05,0.000104074,0.003298788,-1.58E-06,9.60E-05,1,1,164.56,8250,0.10547761,0.632379175
0.955049269,8.388525902,4.91430083,2.817804413,0.049166631,0.009225153,2.526178199,-3.748461864,-0.556110091,2.297935004,0.271163353,4.46E-05,0.147966892,0.002363433,-0.011172311,1,1,1599.6,79980,0.529913775,0.961771842
0.068593496,6.418793279,2.808706544,0.359751793,0.196645273,0.06390123,1.113774141,-0.078458614,0.010644608,5.48E-08,2.90E-07,-5.20E-07,0.000804756,2.15E-07,2.70E-06,1,1,50.7,2550,0.857098019,1.247841504
0.154574527,3.209473561,4.169905254,2.168762292,0.16740555,0.082552766,4.764509511,-0.711138771,0.056097124,0.480501744,5.21E-05,1.15E-05,0.000439633,-1.13E-07,3.33E-06,1,1,12.04,630,0.218835666,1.010899469
0.435913479,4.845380249,4.805262281,1.019981243,0.108204503,0.021080168,1.57246335,-0.786117875,0.041946683,5.59E-05,0.000433667,2.24E-05,0.02325412,-9.26E-07,0.000136789,1,1,31.44,1590,0.824137847,0.998431856
0.544302661,2.888663346,2.589101287,3.478014572,0.249465038,0.050524066,2.968440966,-0.372945008,-0.066225998,0.088885268,0.083294472,-0.000250101,7.09E-07,-1.62E-05,4.58E-06,1,0,1599.6,79980,0.003375087,0.138078801
0.096240869,2.793753046,1.599258745,6.540729493,0.034284137,0.010001786,2.023275792,0.53538509,-0.018328345,0.203733402,0.019552337,-2.53E-06,7.37E-07,-3.31E-06,3.56E-06,1,0,1599.6,79980,0.015525904,-0.736586285
0.347982616,8.27281801,3.404861756,1.551372062,0.134857112,0.027177198,5.55572201,-1.679842585,0.098846408,0.835013818,5.49E-05,-7.06E-06,0.017665211,3.54E-06,8.07E-05,1,1,25.3,1290,0.194175113,1.11506471
0.498185788,6.94683132,2.243805571,2.626117729,0.156825535,0.001526358,3.500987525,3.096709554,-0.012767271,1.289210927,0.006823933,9.98E-05,0.000947638,4.13E-05,0.000241743,1,0,1599.6,79980,0.131444913,-1.420270752
0.240663921,7.630868891,0.329719673,2.455076058,0.209425734,0.011492823,0.838086079,-0.697051435,0.056176947,0.000618223,0.002853849,-6.38E-06,0.002244374,6.30E-07,1.74E-06,1,0,43,2160,0.034055088,1.007741345
0.044807277,3.848438456,1.722885465,0.03132011,0.182805522,0.04261129,5.088841881,-0.164689917,0.007928383,0.05728361,9.46E-09,8.18E-07,0.000360756,5.25E-08,1.78E-07,1,1,1599.6,79980,0.541529674,1.426974653
0.994319603,7.866636478,3.225438709,1.076457556,0.238023766,0.093324503,1.469712319,-1.381546467,0.143564108,0.00016599,0.000404393,-8.49E-05,0.134784384,2.73E-06,0.00011068,1,1,34.2,1710,0.902307641,0.767089113
0.107080595,6.333555167,4.091052541,3.534471986,0.082368198,0.035527215,2.898185342,0.593095221,0.000190389,0.133587167,5.85E-10,5.09E-06,0.000367871,-3.48E-07,1.04E-05,1,0,1599.6,79980,0.272846049,-1.111408085
0.178329935,2.530663681,2.737081474,3.910108777,0.128225554,0.016914876,4.396223035,-1.062736184,-0.000691492,0.424368315,2.83E-10,9.43E-06,0.000521214,1.56E-08,8.81E-06,1,1,1599.6,79980,0.211212953,0.975633097
0.786430455,4.500602693,4.984722076,1.452094533,0.264643978,0.062096782,5.808291877,-2.818398329,0.083357243,0.00200845,0.000919732,0.00021126,0.009486931,-2.66E-06,9.77E-05,1,1,38.48,1950,0.154074464,0.822678607
0.749078641,8.288294444,1.272337197,5.44842565,0.105702494,0.014580087,4.212438601,-3.093197234,-0.033214749,1.886188483,0.012684115,4.96E-05,-0.006584854,0.000182079,0.001217589,1,1,1599.6,79980,0.02476118,0.546595612
0.397365775,4.384788301,3.334444331,2.917091317,0.217387344,0.079947411,1.929982296,-1.447651967,0.008115664,0.727278759,7.88E-05,6.51E-05,0.002759483,-1.69E-06,9.53E-05,1,1,132.68,6660,0.272250414,0.938445269
0.324166602,7.969148652,4.727607808,4.570366911,0.170115064,0.073818033,3.781999774,1.888053996,-0.037603689,0.608328967,0.019690373,0.000254091,-0.000708588,0.000197244,0.000255468,1,0,1599.6,79980,0.006683536,-0.901408701
0.261894231,2.212904727,2.319041817,1.807180876,0.092952185,0.054396845,1.248253961,-0.638630155,0.01157714,2.27E-05,8.53E-05,1.54E-05,0.004791599,-1.33E-06,6.96E-05,1,1,48.42,2430,0.893956528,1.002959823
0.567366371,7.310508204,1.825869583,3.177023643,0.272605587,0.030951248,4.500606465,-3.185597733,0.019386059,0.98071212,2.70E-05,3.01E-05,0.031794819,2.04E-06,1.71E-05,1,1,91.88,4620,0.568325683,1.03452589
0.592187977,3.400681025,1.076454101,1.884632206,0.149158508,0.039307042,1.993345414,-1.641581081,0.018557744,1.29E-05,4.61E-05,5.43E-05,0.011388196,-6.91E-07,0.000120122,1,1,118.24,5940,0.439268696,0.962085198
0.627769118,7.210182264,2.208827571,0.562961855,0.103292055,0.008075146,3.92782371,-1.726767628,0.248980139,3.34E-05,2.44E-05,-2.72E-05,0.186885359,2.95E-06,0.000123234,1,1,17.92,900,0.646037989,1.088555093
0.333417069,3.205662906,3.086314346,0.84727083,0.009488106,0.058788728,2.711931624,-0.670556004,-0.050369925,0.237127827,0.119163227,4.84E-06,-0.007069517,0.000149884,-0.001167536,1,1,1599.6,79980,0.465297757,0.912821961
0.690102332,4.725305491,4.53925856,3.305342554,0.161809007,0.013558683,1.312958089,-0.847763251,-0.039581203,0.451982198,0.04563188,-0.00011449,0.002439777,0.000211969,0.000262326,1,0,1599.6,79980,0.015101596,0.310074589
0.529915788,8.500699703,3.521629286,4.17838334,0.188420123,0.032355948,5.986742958,-2.265868886,-0.009041318,1.380000941,0.006237208,0.000554631,-0.001800067,0.00038347,0.000236002,1,0,1599.6,79980,0.002922666,0.59621443
0.388119166,6.544612561,3.89109259,1.720312099,0.055354558,0.089910632,4.561267163,-1.670686765,0.037965881,1.010012209,0.025387051,5.11E-05,0.006536526,1.74E-05,0.000354791,1,1,987.46,49380,0.281599632,1.075888555
0.809304916,6.646754926,2.848501968,2.678004109,0.13856514,0.070448877,0.682894526,-2.429328488,-0.018671931,5.37E-08,4.58E-07,-1.66E-05,0.113552345,5.93E-06,0.000497866,1,1,1599.6,79980,0.935669995,0.994136513
0.171031261,8.180259401,4.489357148,0.219989884,0.293611163,0.000376339,2.09762407,1.303649959,-0.011882171,0.143693494,7.96E-06,1.14E-06,-1.05E-05,2.81E-06,-1.66E-05,1,0,496.44,24840,0.000964371,-6.007470828
0.114383135,5.05984088,3.721970281,2.312142188,0.246329788,0.043882261,3.592980479,-0.481194469,0.011189118,0.286968001,4.64E-05,5.17E-06,0.000381632,1.74E-07,9.23E-07,1,1,41.26,2070,0.283092865,1.023908955
0.909107116,8.845962567,1.534494409,1.285373017,0.153838018,0.094681063,2.752379718,-2.371080924,0.429343332,0.014122028,0.001398267,-7.51E-05,0.211229803,3.34E-06,5.69E-05,1,1,14.92,750,0.326966341,0.979928952
0.052110825,6.889238611,1.160217758,3.820820072,0.015498153,0.027585898,1.402324083,-0.238792678,0.000946491,0.095967577,4.59E-06,2.20E-07,0.000679035,7.77E-07,4.94E-06,1,1,39.54,1980,0.903734652,1.013361074
0.869450429,7.423589501,1.314857751,5.56863595,0.256952859,0.010288943,3.009433018,-3.373399301,-0.02293315,1.81751614,0.008780156,8.62E-05,-0.00485812,0.000308355,-0.000326196,1,0,1599.6,79980,0.002804452,0.548526515
0.479360876,5.270101189,4.18820096,3.10889872,0.070866771,0.094364336,3.832918388,2.837596014,-0.134552845,0.94148798,0.083830935,8.27E-07,0.001754773,1.74E-05,0.000368464,1,0,1599.6,79980,0.113803116,-1.177934066
0.618175331,3.746617701,3.207140725,0.573432207,0.212560482,0.02751263,5.170213913,-1.541190488,0.125616817,4.77E-05,4.89E-05,7.00E-05,0.005356613,-1.15E-06,7.12E-05,1,1,32.22,1620,0.164710577,0.78932959
0.656327205,6.874071975,4.8500976,1.914316399,0.182997288,0.021135856,0.584923294,-2.6727919,0.041852979,1.505432433,0.039753148,-0.000193412,0.000723991,0.00033595,0.000585614,1,0,1180.36,59040,0.015797885,1.845381172
0.29678129,8.833986955,2.795263163,4.449782502,0.023303417,0.050821893,1.895088026,-1.581025179,-0.010497579,0.221485678,1.02E-12,-1.59E-05,0.042299416,3.66E-06,0.000335694,1,1,1599.6,79980,0.837088988,0.987014599
0.5559035,8.195679612,0.760122699,3.297612442,0.126102975,0.043809396,2.635797789,-2.567728228,0.233807261,1.260726315,0.000169953,-3.19E-06,0.045355157,1.92E-06,1.67E-05,1,1,19.38,990,0.312444143,1.000759739
0.417027187,6.658556915,1.62573352,0.83954107,0.269108865,0.076472591,1.218723098,-0.693863077,0.045944029,6.20E-06,5.75E-06,-2.38E-05,0.020318627,5.23E-07,2.29E-05,1,1,62.3,3120,0.257130587,1.148339257
0.135689223,8.51617345,2.262066597,2.339463859,0.057884385,0.01343668,5.096937957,-0.835941513,-0.015101404,0.352189712,0.004481997,-4.51E-06,0.000171544,6.14E-06,3.64E-05,1,1,1599.6,79980,0.027893255,1.260391041
0.079664856,4.713281756,0.869126559,0.228098831,0.031555248,0.032088217,0.76036927,-0.057379867,0.006573112,1.30E-06,5.50E-06,-4.07E-07,0.000678249,1.28E-07,3.46E-06,1,1,57.4,2880,0.972058714,1.184095551
0.935749362,3.190434042,1.845373447,2.686113409,0.177288533,0.089789129,2.193199969,-0.646883686,0.077962708,0.144832058,0.061235787,-6.98E-05,0.001603251,-0.001160785,0.001707787,1,0,1560.18,78030,0.016817346,0.182752456
0.873415084,8.731341422,4.291188016,1.192074889,0.086791452,0.081242653,5.752007237,-2.134829377,0.229518013,0.000231725,0.000581053,-2.45E-05,0.309933412,4.10E-06,0.000113031,1,1,20.96,1050,0.936092762,0.600832141
0.198021957,3.412425313,4.784586555,3.790758124,0.279403213,0.007953594,2.825831737,1.324568831,0.021473279,0.545143283,2.09E-05,1.33E-05,0.000461775,-2.13E-07,1.33E-05,1,0,25.14,1260,0.193201808,-1.285437906
0.206295131,7.3256751,3.028774981,0.022370398,0.142360818,0.024931233,3.665438816,1.038497888,-0.031503348,0.250151459,0.018468325,-1.09E-06,1.03E-05,1.40E-05,2.36E-05,1,0,1599.6,79980,0.005741593,-2.71363668
0.009115275,4.171149968,3.795785616,2.426309421,0.094788369,0.031024089,2.084269523,-0.03562121,0.000758655,0.019037186,3.37E-07,8.90E-08,7.18E-08,1.87E-08,9.30E-10,1,1,1599.6,79980,0.067334239,1.126689328
0.897267784,2.19736974,3.541697296,4.961756624,0.260461446,0.098217342,0.739241998,-4.622826748,0.001591466,0.734538547,1.26E-06,0.000285249,0.026939275,-2.06E-06,8.82E-06,1,1,258.26,12930,0.716229659,0.966375916
0.959601295,7.957346507,1.056387267,1.482997042,0.002314701,0.080264162,4.298049449,-3.853311048,-0.151932447,2.259483151,0.279875729,-3.10E-06,0.546877566,-0.000670547,-0.016641652,1,1,1599.6,79980,0.739648518,1.105591777
0.751088387,4.400070546,2.073638068,1.088148011,0.049887149,0.073890826,2.803363822,-1.788702421,-0.023972949,0.027690723,0.105505642,4.58E-05,0.095711216,3.86E-06,0.001217984,1,1,1599.6,79980,0.757764612,0.956483243
0.784299022,8.416560121,3.321156783,7.074081416,0.171601489,0.003139016,1.556817193,-3.313520926,-0.026007658,1.938863886,0.026862692,5.70E-05,-0.009166374,5.19E-05,-0.000266248,1,1,1599.6,79980,0.011652982,0.538022764
0.534001458,2.542687155,1.51563228,2.081013509,0.295733679,0.035795281,3.855367991,-0.276053487,-0.103075686,0.149990158,0.085943214,0.000262109,-0.000260056,-0.000124458,-1.11E-05,1,0,1599.6,79980,0.003776149,0.128957769
0.352724776,7.854781265,2.023739595,2.905628015,0.107780134,0.062364586,0.603371369,-1.123162232,0.006440579,0.000294318,0.00017306,-2.59E-05,0.013371109,1.84E-06,0.000125535,1,1,67.92,3420,0.714356739,0.992807583
0.290452288,2.313633947,4.43061249,0.650884988,0.156372724,0.066191258,4.596098562,-0.967011367,0.182826702,1.11E-05,8.71E-05,1.98E-05,0.003932315,-6.78E-07,2.59E-05,1,1,8.46,450,0.386312719,1.128994132
0.596274304,7.646195459,3.999738706,4.3711884,0.041626508,0.042879045,1.320952011,-2.501913218,0.007093474,1.536949999,0.06852879,3.24E-05,-0.002652197,0.000327719,0.00053308,1,1,1599.6,79980,0.095746864,0.833900972
0.485686131,5.686703538,3.625458014,1.835721906,0.201948115,0.084840142,2.660950139,-1.96314991,-0.012941565,1.143834177,0.038234757,2.00E-05,0.000281599,1.87E-05,0.000176535,1,1,1599.6,79980,0.072899611,1.276614675
0.85177905,6.958901902,3.467660318,0.709779146,0.02657167,0.044995983,3.978488515,-2.333626106,0.082056446,0.000386186,0.001366897,-4.75E-05,0.679297377,5.58E-06,0.000384416,1,1,19.28,990,0.937645127,1.015073921
0.921213689,3.538073478,4.588374027,1.738862519,0.072106693,0.001209629,3.085164146,-2.550536524,0.337034216,8.80E-05,0.000434722,0.000264828,0.079154219,-6.69E-07,8.12E-05,1,1,12.12,630,0.546522497,0.843735046
0.98348552,8.260894451,2.14286563,4.638513775,0.265101853,0.020763655,4.669604189,-7.063124867,0.052733834,2.174123147,7.06E-05,-7.45E-05,0.054449782,-5.34E-06,0.000342504,1,1,73.08,3660,0.353442889,1.029887
0.094109438,6.737417183,0.552674157,2.180461285,0.127490771,0.050451202,3.260908364,-0.371867851,0.042483684,0.20501922,0.00339776,1.02E-07,0.000735865,1.71E-07,5.16E-07,1,0,25.74,1290,0.734035982,1.036874368
0.183604025,2.900618579,1.345802191,0.390645577,0.081955748,0.093957123,2.451385272,-0.358732721,0.039169384,4.86E-06,3.55E-05,4.21E-06,0.0047754,8.77E-08,6.23E-06,1,1,16.76,840,0.89078525,1.208805852
0.510055678,3.221588883,0.462934264,3.997931839,0.036870842,0.063633498,5.632526095,-0.372060183,0.045534367,0.238068095,0.069069682,-4.76E-05,0.001027984,-0.000151184,0.00044148,1,0,1599.6,79980,0.007941264,0.107048616
0.313142385,8.376762015,1.187504521,0.988709461,0.216965815,0.040225552,3.065357446,-0.829360687,0.326188444,0.000511777,0.000101989,-9.02E-06,0.015121351,1.54E-06,2.58E-06,1,1,10.38,540,0.065015404,1.050417328
0.25080965,3.435904463,3.711525291,2.654648676,0.121776623,0.031679482,4.913432287,1.450312131,-0.001272686,0.407173861,2.76E-10,1.92E-05,0.00058778,-2.04E-06,4.89E-05,1,0,1599.6,79980,0.143369933,-1.131306697
0.572389955,8.597900062,2.909646264,2.367424489,0.225753663,0.058150009,2.326465223,-1.785092509,0.118480863,1.24E-06,1.21E-05,-5.45E-06,0.056116452,2.60E-06,9.63E-05,1,1,30.46,1530,0.859291004,0.883310073
0.579688813,2.030667811,4.932565897,3.669524246,0.1028717,0.07429956,4.167507769,-2.999679839,0.286733341,1.391745565,7.07E-05,0.000121774,0.017030152,-1.86E-06,7.25E-05,1,1,11.08,570,0.405751242,0.899424297
0.273688034,7.384120435,4.111765887,1.353690835,0.281359589,0.047826084,1.580561942,-0.600683633,0.009723871,4.21E-07,1.73E-06,-1.15E-05,0.018800095,5.41E-07,3.20E-05,1,1,88.34,4440,0.662538386,1.023695794
0.517355303,8.062697971,2.448756092,0.288366131,0.16136021,0.053283586,0.861446754,-0.507886583,0.077400019,0.040954481,0.019845706,-1.96E-05,0.027099151,1.76E-06,0.000154336,1,1,84.68,4260,0.341650659,1.365195608
0.798691377,6.205054732,1.773753962,1.632506151,0.108576468,0.043249736,5.475690764,-3.109673587,0.013595619,1.614036266,0.023429138,0.000121394,0.000712618,8.61E-05,0.00014302,1,1,1599.6,79980,0.107077107,0.890880469
0.731450635,8.475006198,4.404450408,5.928080769,0.033475955,0.025972885,3.609393944,-3.031473623,-0.01572008,1.84514479,0.007013461,3.55E-05,-0.019320725,0.00028511,0.000846356,1,1,1599.6,79980,0.04896305,0.535961069
0.911963157,7.499908176,2.608571059,3.010547137,0.200708115,0.015848331,3.408725208,5.9602244,-0.008679841,2.030554717,0.015950378,2.86E-05,-0.001375946,0.00023897,-1.17E-05,1,0,1599.6,79980,0.05783585,-1.386155442
0.056602052,5.526770983,4.709349722,0.475062021,0.045485723,0.061177998,4.734981165,-0.206440194,0.025156643,1.21E-06,3.77E-06,1.17E-06,0.001454512,5.04E-08,2.64E-07,1,1,13.22,690,0.899515412,1.283079515
0.47164802,2.938238928,3.384440674,4.196327103,0.180660318,0.024574367,1.376699812,-2.210454999,0.04345966,0.920342633,2.81E-05,6.65E-05,0.005962877,-1.03E-06,4.91E-05,1,1,51.14,2580,0.444890805,0.959462069
0.610280069,4.911802643,4.259716284,1.660841523,0.025585725,0.054022938,2.778040734,-1.764593851,-0.000145244,3.37E-13,6.27E-13,7.19E-05,0.102587198,4.97E-07,0.000197721,1,1,1599.6,79980,0.933018982,0.948059079
0.664252891,8.33263177,2.568456104,0.787801332,0.073185458,0.097794069,4.285465193,-1.400552416,0.368264856,0.000354952,0.001015839,-4.11E-05,0.165963066,3.03E-06,8.70E-05,1,1,10.18,510,0.894737108,0.719480719
